werknemer_ID,functie,jaren_in_dienst,leeftijd,opleiding,communicatievaardigheid,expertise,niveau_veiligheidsonderzoek,verdacht_gedrag
163877,Data Engineer,6,33,WO,9.653348570697222,Data pipelines,B,False
82822,DevOps Engineer,0,23,PhD,5.294746631186184,ML-Ops,B,False
29828,Staf,7,30,WO,6.386306950690943,Other,C,False
27440,Staf,4,27,HBO,7.392144643642056,Other,A,False
11893,Data Scientist,8,37,WO,6.788062264255676,Structured data,B,False
54926,Data Scientist,5,38,HBO,6.786473584810373,Generalist,B,False
209595,Data Scientist,7,30,HBO,7.477158765995443,Structured data,B,False
48958,Data Engineer,4,39,HBO,6.928957033815982,Data pipelines,A,False
28721,DevOps Engineer,9,43,WO,7.5565607247578725,ML-Ops,B,False
34869,Data Engineer,10,63,HBO,5.971111884780335,Data pipelines,A,False
70313,DevOps Engineer,6,44,WO,7.8248631474355035,ML-Ops,B,False
21452,Data Scientist,3,32,HBO,5.781158467941486,Agent-based modelling,B,False
152104,Data Scientist,16,41,MBO,7.0659066347268915,Agent-based modelling,A,False
135401,Data Scientist,4,34,HBO,6.38330108044694,Generalist,B,False
21214,Data Scientist,6,29,WO,5.760003079540313,Generalist,B,False
230375,Data Scientist,2,33,MBO,7.393794593958498,Generalist,B,False
110393,DevOps Engineer,0,54,MBO,6.3640034574087645,ML-Ops,B,False
47733,Data Engineer,8,35,MBO,6.734864541379992,Generalist,B,False
168737,Data Engineer,16,53,MBO,6.172774494760029,Generalist,B,False
26080,DevOps Engineer,6,43,HBO,7.644189802164406,ML-Ops,A,False
56127,Data Scientist,9,34,PhD,7.6787235363782775,Vision,B,False
65674,Data Engineer,6,29,HBO,6.455009821643891,Data storage,B,False
216227,Data Scientist,1,38,HBO,7.078480343537626,Geo,B,False
169898,Data Scientist,2,27,WO,8.709366772755148,Generalist,B,False
29674,Staf,4,34,MBO,5.417690688918642,Other,A,False
15448,Data Scientist,6,45,MBO,8.711088013098927,NLP,A,False
47676,Data Scientist,12,35,WO,5.570071841751377,Vision,B,False
45983,DevOps Engineer,9,42,WO,6.040523544453057,ML-Ops,B,False
181244,Data Scientist,1,22,WO,6.363001127112291,Geo,A,False
136798,Data Scientist,1,37,PhD,6.479870000930585,NLP,C,False
20216,Data Engineer,0,23,WO,6.352796322302543,Data storage,C,False
205965,Staf,0,23,WO,7.043364717167516,Other,A,False
24016,Data Scientist,5,28,WO,8.111743974375875,NLP,B,False
219356,Staf,7,40,HBO,5.85431329330983,Other,C,False
221255,Staf,4,27,HBO,7.532815150855577,Other,A,False
39195,Staf,7,53,MBO,6.185515999288043,Other,A,False
45967,Staf,7,42,HBO,5.077653208335687,Other,C,False
109309,Staf,8,35,WO,7.093029086897768,Other,B,False
185428,Data Engineer,2,60,PhD,7.064457120350102,Data pipelines,A,False
194193,DevOps Engineer,12,42,WO,6.849004407763578,ML-Ops,B,False
117226,Data Scientist,8,31,PhD,7.049634750925774,Generalist,B,False
207122,Data Engineer,6,29,WO,8.3720441051491,Generalist,B,False
204483,Data Scientist,1,34,PhD,8.573515693021777,Generalist,A,True
50795,DevOps Engineer,0,57,MBO,7.122299571438738,ML-Ops,B,False
213427,Staf,15,38,WO,7.792427746343866,Other,C,False
68964,DevOps Engineer,5,28,PhD,6.9178509801481285,ML-Ops,A,False
194195,DevOps Engineer,4,27,WO,6.426798873820399,ML-Ops,B,False
227887,Data Scientist,8,51,MBO,7.8696074732485615,Generalist,A,False
38055,Data Scientist,0,41,MBO,7.394414364165404,Generalist,B,False
76504,Data Scientist,9,43,HBO,4.883448983253696,Generalist,B,False
113657,Staf,2,48,HBO,6.949130610357123,Other,C,False
171372,Data Scientist,8,36,WO,7.2336300883466835,Vision,B,False
119467,Data Scientist,0,45,PhD,6.206234784083991,Geo,A,False
44313,DevOps Engineer,5,39,PhD,6.491513133875814,ML-Ops,B,False
131551,Data Engineer,8,34,PhD,6.848877753503302,Data storage,B,False
142996,Data Scientist,0,23,HBO,7.755122864062976,Generalist,B,False
21013,Data Scientist,9,42,MBO,8.223057525899286,Vision,B,False
79348,Data Scientist,12,40,MBO,7.368595216564347,Generalist,B,False
46533,Data Scientist,7,35,MBO,6.3032293480121115,Structured data,B,False
123959,Data Scientist,3,26,MBO,5.214433525674532,Generalist,B,False
190371,Data Scientist,10,36,HBO,6.17282322320452,Generalist,A,False
22778,Data Scientist,2,32,HBO,8.885357792511964,Generalist,B,False
82728,DevOps Engineer,11,40,MBO,7.949452603544682,ML-Ops,B,False
134049,Data Scientist,21,52,WO,7.616054041351067,Generalist,B,False
120147,Data Engineer,10,41,WO,6.2668003031306165,Data storage,B,False
140942,Staf,2,25,PhD,7.82393928957744,Other,B,False
44056,Data Scientist,4,27,PhD,6.747052009500387,Generalist,C,False
66383,Data Engineer,7,45,PhD,7.049819369688134,Data pipelines,A,False
232356,Data Scientist,10,36,WO,7.582948285908691,Generalist,B,False
14214,Data Scientist,8,43,PhD,8.095680290509332,Generalist,A,False
200567,Data Scientist,1,37,WO,7.695561455631605,Generalist,B,False
29268,Data Scientist,5,33,HBO,7.60938552569883,Vision,B,False
105578,Staf,0,28,MBO,8.79150439899667,Other,C,False
97615,Data Engineer,5,28,WO,6.611520069055544,Generalist,A,False
11483,DevOps Engineer,8,40,HBO,6.410705296038806,ML-Ops,A,False
205365,Staf,1,25,WO,5.73103368558609,Other,A,False
41083,Data Engineer,11,40,HBO,7.224652071260441,Data storage,B,False
117281,Data Scientist,9,32,WO,5.84045382977725,Generalist,A,False
21788,Staf,9,33,PhD,5.763460346459506,Other,B,False
194645,Data Scientist,3,26,HBO,6.331244547790629,Generalist,A,False
95868,DevOps Engineer,6,32,WO,8.013873729598066,ML-Ops,B,False
177101,Data Engineer,15,38,WO,6.561449713871089,Data pipelines,B,False
140484,DevOps Engineer,11,42,HBO,6.4957839491745535,ML-Ops,C,False
53644,Data Engineer,1,22,PhD,7.086082017867164,Generalist,A,False
99583,Data Scientist,0,23,HBO,5.988905622899539,Generalist,B,False
62692,Data Engineer,5,33,HBO,8.437857944659733,Generalist,A,False
112908,Staf,1,24,HBO,6.811519060182853,Other,A,False
206855,Staf,18,44,MBO,7.303066172878821,Other,C,False
159730,Data Scientist,5,28,PhD,5.052470726190054,Generalist,A,False
218174,Data Engineer,12,39,HBO,8.275330790265507,Data pipelines,B,False
237037,DevOps Engineer,1,45,PhD,7.07302693274955,ML-Ops,B,False
56831,Data Engineer,5,28,WO,6.394231251409699,Generalist,A,False
210102,Data Scientist,4,38,PhD,8.665388267766133,Generalist,B,False
231210,Staf,9,32,HBO,6.941812963811099,Other,B,False
158642,Staf,7,31,HBO,5.382268036469488,Other,C,False
239993,DevOps Engineer,7,30,WO,5.113672233685134,ML-Ops,B,False
206095,Data Scientist,9,47,WO,7.1911172190427335,Generalist,B,False
160814,Data Scientist,3,29,MBO,5.505353813808117,Generalist,B,False
235018,Staf,5,28,MBO,6.5166426655408225,Other,B,False
68552,Data Scientist,11,34,WO,7.471169972080011,Structured data,B,False
124376,DevOps Engineer,2,25,WO,7.535973648522252,ML-Ops,B,False
52630,Staf,1,24,MBO,7.3428774998488215,Other,B,False
60834,Data Scientist,5,28,MBO,6.711830417950213,Generalist,A,False
169692,DevOps Engineer,2,25,HBO,7.387387612843736,ML-Ops,A,False
102866,Data Scientist,1,31,MBO,6.461913172084473,Structured data,B,False
34982,Data Scientist,11,45,WO,8.687335224277914,Generalist,B,False
215679,Data Engineer,15,44,PhD,6.556265526768067,Generalist,B,False
36103,Data Engineer,8,40,MBO,8.00762923905157,Data storage,A,False
211861,Data Scientist,17,40,MBO,6.0143212978803575,Generalist,B,False
67711,Data Scientist,12,44,HBO,7.652127457786243,Generalist,C,False
129567,Staf,11,35,PhD,7.301763047563656,Other,A,False
59405,Data Scientist,3,26,HBO,6.510100248936583,Geo,A,False
221175,DevOps Engineer,4,42,WO,7.571951004337613,ML-Ops,C,False
26746,Staf,9,44,PhD,5.985045531208309,Other,A,False
69827,Data Scientist,6,55,MBO,7.01866220259394,Generalist,A,False
34555,Data Scientist,4,27,PhD,7.0355036401919575,Agent-based modelling,B,False
60007,Data Scientist,5,35,PhD,6.392237901346147,Generalist,B,False
107297,Data Engineer,11,54,PhD,6.441772642390412,Generalist,B,False
44841,Data Scientist,2,34,PhD,5.96684414294071,Generalist,B,False
233304,DevOps Engineer,7,52,PhD,8.105001293717482,ML-Ops,B,False
33429,Data Scientist,1,33,PhD,7.231914846406604,Generalist,B,False
210756,Data Engineer,13,43,PhD,6.281173384590407,Generalist,B,False
118907,Data Engineer,5,28,HBO,6.577844115225561,Data pipelines,B,False
199142,Data Scientist,7,49,MBO,8.654911041727502,Generalist,C,False
178259,Data Scientist,2,25,WO,7.075858831348551,Generalist,B,False
130811,DevOps Engineer,9,52,PhD,8.10296888430991,ML-Ops,B,False
213665,Data Scientist,3,39,MBO,5.281262621473983,Agent-based modelling,A,False
166126,Staf,8,38,MBO,7.964894026135752,Other,C,False
214073,Data Scientist,0,29,WO,7.841786924153534,Generalist,A,False
14454,Staf,5,29,HBO,5.567594391690671,Other,A,False
106934,Staf,10,33,HBO,8.957955887418969,Other,C,False
67918,Data Scientist,9,39,PhD,7.758674622837924,NLP,B,False
188769,Data Scientist,15,44,HBO,6.598009241430055,Generalist,B,False
59858,Data Scientist,10,34,HBO,8.372482224796553,Generalist,A,False
29794,Data Scientist,6,42,WO,5.576955595918443,Vision,A,False
133226,Data Scientist,10,54,PhD,7.101443291120169,Generalist,B,False
93612,Data Engineer,4,27,MBO,8.226259063461827,Data storage,B,False
181254,DevOps Engineer,10,40,PhD,7.838262596943219,ML-Ops,A,False
143250,Data Engineer,8,33,HBO,7.2454746369717675,Generalist,B,False
27093,Data Scientist,5,28,MBO,5.700029203729921,NLP,B,False
225345,Staf,11,34,PhD,7.5926593570544,Other,B,False
72772,Staf,0,34,MBO,5.2372325292788435,Other,A,False
18338,DevOps Engineer,5,39,MBO,6.2555766307265275,ML-Ops,B,False
228921,Staf,3,31,HBO,5.657444593784988,Other,B,False
137656,DevOps Engineer,10,46,WO,6.088179046860102,ML-Ops,A,False
198420,Data Engineer,0,23,MBO,6.901617817565291,Data pipelines,B,False
72759,DevOps Engineer,4,34,HBO,5.854749872206783,ML-Ops,B,False
47221,Data Scientist,7,30,WO,6.38154658633208,Geo,A,False
36210,Data Scientist,7,30,HBO,6.896953041104278,Generalist,A,False
84479,DevOps Engineer,12,43,WO,5.840494086423833,ML-Ops,B,False
40843,Data Scientist,4,27,HBO,7.336278176279694,Generalist,B,False
178730,Data Scientist,1,24,MBO,6.774858343339919,Generalist,B,False
76252,Data Engineer,0,25,HBO,7.797032852616055,Data storage,A,False
151241,Data Scientist,4,35,MBO,6.544242385957175,Structured data,B,False
119898,Data Engineer,7,43,HBO,7.281313790758341,Data pipelines,C,False
94492,Data Engineer,7,44,HBO,6.481772943454921,Data pipelines,B,False
237506,Staf,1,24,WO,6.5263835992998285,Other,A,False
239742,DevOps Engineer,15,39,HBO,5.159652966945412,ML-Ops,B,False
39948,DevOps Engineer,10,33,HBO,7.62298902308017,ML-Ops,B,False
229946,DevOps Engineer,1,24,MBO,6.785828809410657,ML-Ops,A,False
81162,Staf,4,40,HBO,8.406458315814763,Other,A,False
170238,Data Engineer,10,37,PhD,7.097900527148209,Data storage,B,False
102794,DevOps Engineer,8,31,MBO,5.9450854834070155,ML-Ops,A,False
219404,Data Scientist,8,53,HBO,6.550692727322401,Generalist,A,False
226198,Staf,13,51,PhD,6.854166635436118,Other,B,False
119126,Staf,5,30,MBO,6.285886136756576,Other,C,False
239965,DevOps Engineer,11,61,HBO,8.188280492933009,ML-Ops,B,False
170630,Data Engineer,6,32,HBO,7.7426981620420605,Data pipelines,B,False
223018,DevOps Engineer,11,48,HBO,7.564737842136214,ML-Ops,B,False
53569,Staf,13,48,MBO,6.554546481239886,Other,A,False
195294,DevOps Engineer,8,33,PhD,6.482278227704566,ML-Ops,B,False
200847,Staf,8,34,PhD,7.444631934125593,Other,B,False
43288,Staf,3,35,HBO,6.115984998763431,Other,A,False
117922,Staf,2,45,MBO,6.678192620589016,Other,B,False
213997,DevOps Engineer,7,56,PhD,7.233235338728188,ML-Ops,B,False
13072,Staf,10,39,MBO,7.456207663831135,Other,B,False
174504,Data Scientist,9,33,HBO,6.210568415013591,Agent-based modelling,B,False
214518,Data Engineer,2,27,HBO,8.355137088336814,Data storage,B,False
90202,Data Scientist,5,31,PhD,7.1508250500722035,Structured data,B,False
130007,Staf,10,43,HBO,7.583476712814287,Other,B,False
153006,Data Engineer,7,42,WO,8.47127960162852,Generalist,B,False
204847,Data Scientist,9,32,PhD,8.181352118684133,Geo,B,False
182165,Data Scientist,13,40,PhD,4.477413881736336,Geo,B,False
47730,Data Engineer,4,43,PhD,7.8977620134942494,Data storage,A,False
119324,Data Scientist,9,32,WO,6.459112835485848,Generalist,A,False
66932,DevOps Engineer,6,39,HBO,5.944287188936903,ML-Ops,B,False
134283,Staf,3,27,WO,6.8826480389425715,Other,A,False
142695,Data Engineer,9,38,HBO,7.206916190214959,Data pipelines,B,False
231861,Data Scientist,12,35,MBO,6.7786344277107435,Generalist,B,False
69738,Data Scientist,4,40,WO,7.197641063208777,Generalist,A,False
225900,Data Scientist,13,36,MBO,6.785992792313435,Generalist,B,False
205879,Staf,6,29,HBO,6.068276599505842,Other,A,False
78771,Data Scientist,5,28,HBO,6.454064653066412,Generalist,B,False
51644,Data Scientist,10,33,PhD,7.184026563708761,Agent-based modelling,A,False
78021,Data Engineer,1,22,WO,7.671022454618576,Data storage,B,False
195691,Staf,10,33,PhD,6.804499447922857,Other,C,False
111442,Data Scientist,0,23,MBO,6.355266362372635,NLP,B,False
215152,Staf,1,48,HBO,7.941204510553614,Other,B,False
212161,Data Scientist,0,23,PhD,7.667552927415191,Structured data,A,False
76924,DevOps Engineer,5,33,WO,7.801111343136893,ML-Ops,A,False
95495,Data Engineer,17,44,PhD,7.7079572167743375,Data pipelines,B,False
87592,Data Engineer,12,35,HBO,7.634212552870864,Generalist,A,False
150042,Data Scientist,22,45,WO,5.437557558324267,Vision,B,False
158318,Data Scientist,6,38,PhD,6.942640615456413,Structured data,B,False
228831,Data Engineer,7,30,MBO,7.226928336733035,Data pipelines,B,False
14808,DevOps Engineer,7,42,HBO,6.579627719822306,ML-Ops,A,False
132336,Data Scientist,5,42,WO,7.0333203099646395,Agent-based modelling,A,False
154023,Data Engineer,10,41,HBO,6.145703220034416,Generalist,B,False
129575,DevOps Engineer,1,27,WO,6.94800517522741,ML-Ops,B,False
189809,DevOps Engineer,14,51,HBO,5.075090910107534,ML-Ops,B,False
152843,Data Scientist,13,36,PhD,6.33206450589864,NLP,B,False
185420,Data Scientist,10,47,HBO,6.552468171354114,Generalist,B,False
146885,Staf,10,33,MBO,4.979580896332034,Other,C,False
148169,Data Scientist,10,36,HBO,7.207445962151014,Generalist,B,False
160535,Staf,0,23,PhD,8.065144256244366,Other,C,False
133848,Data Engineer,3,27,PhD,7.770222287960888,Data pipelines,C,False
190872,Data Engineer,6,39,PhD,8.082416540941216,Data pipelines,A,False
96423,Data Scientist,10,33,WO,7.38715192135296,Generalist,A,False
217627,Data Engineer,0,38,WO,7.8590714563272,Data pipelines,A,False
57436,Staf,10,63,MBO,7.1377275207787525,Other,A,False
119024,Data Scientist,2,41,WO,7.960236857624635,Generalist,A,False
170275,Data Engineer,8,45,PhD,6.340319789551835,Data pipelines,B,False
218087,Data Engineer,6,29,WO,7.074998653930772,Data storage,B,False
168822,Data Scientist,8,32,WO,6.14097420881537,Structured data,A,False
174382,Staf,4,32,WO,6.382672553681591,Other,C,False
149881,Staf,10,35,MBO,7.968092378880895,Other,A,False
162412,Data Scientist,4,30,MBO,5.216067684473127,Generalist,B,False
84373,Staf,8,43,WO,7.421599032727161,Other,C,False
115310,Data Scientist,2,25,HBO,5.961215991495508,Agent-based modelling,B,False
148450,Staf,7,30,PhD,6.386463864716585,Other,A,False
233736,Data Scientist,9,33,PhD,6.685755052108345,Structured data,B,False
145179,Data Scientist,5,31,WO,6.743448312664706,Vision,B,False
48874,Data Engineer,8,33,MBO,4.5705618946504485,Generalist,A,False
17159,DevOps Engineer,10,33,PhD,7.515229311563791,ML-Ops,A,False
170728,Data Engineer,7,44,PhD,7.186151763823594,Generalist,B,False
55880,Staf,0,23,WO,6.3881827695318885,Other,B,False
189616,DevOps Engineer,7,30,MBO,5.746235675580203,ML-Ops,A,False
234240,Staf,10,33,PhD,7.521809119394078,Other,C,False
52367,DevOps Engineer,7,36,HBO,6.333057046767825,ML-Ops,B,False
149058,Data Scientist,19,45,MBO,7.031327106863921,Generalist,B,False
64053,Data Scientist,2,39,PhD,8.78851033547586,Generalist,B,False
176651,Data Scientist,5,28,HBO,5.923917315549851,Agent-based modelling,B,False
156085,Staf,2,61,HBO,8.492084497054428,Other,C,False
221378,Data Engineer,17,40,PhD,9.50803943875933,Data pipelines,B,False
134939,Data Scientist,3,26,HBO,7.934213972178097,Generalist,B,False
200968,Data Scientist,7,34,WO,5.176748107371564,Generalist,A,False
125803,Data Engineer,2,33,PhD,7.789324799478968,Generalist,B,False
14302,Data Engineer,2,25,PhD,6.560087280952475,Generalist,B,False
147914,Data Scientist,9,37,HBO,8.157742728554618,Generalist,B,False
94043,Data Engineer,0,38,PhD,7.062715939687626,Data pipelines,B,False
91969,Data Scientist,3,34,WO,7.013406782305298,Geo,B,False
44675,Data Scientist,7,31,MBO,6.915836049965725,Generalist,B,False
153096,Data Scientist,3,30,MBO,7.982580317687757,Generalist,B,False
239815,DevOps Engineer,10,33,PhD,5.371799720587625,ML-Ops,A,False
66093,Staf,1,22,PhD,5.508449812240176,Other,C,False
73144,Staf,10,38,WO,6.160670471712998,Other,C,False
60087,Data Engineer,6,31,HBO,6.416721850815558,Data pipelines,B,False
87766,Data Scientist,1,30,PhD,6.486937276581333,NLP,B,False
180436,DevOps Engineer,8,36,PhD,6.5117889291702005,ML-Ops,B,False
158216,Data Engineer,2,43,MBO,5.536711456866225,Data pipelines,A,False
21877,DevOps Engineer,12,35,WO,7.286277668958112,ML-Ops,A,False
160252,Data Scientist,12,35,MBO,8.141388763101316,Geo,A,False
224092,Staf,2,48,MBO,6.311925319528517,Other,A,False
158126,Data Scientist,6,29,WO,8.210495527714057,Generalist,A,False
35731,Data Engineer,1,24,MBO,7.166661055126501,Data pipelines,B,False
16924,Data Scientist,17,51,PhD,6.370721865275353,Agent-based modelling,B,False
43547,DevOps Engineer,4,50,MBO,6.421478743969095,ML-Ops,B,False
217284,Data Scientist,0,23,PhD,5.450776931126167,Geo,B,False
141889,Staf,0,23,PhD,7.757924441195071,Other,C,False
85953,Data Engineer,10,34,PhD,7.390923416687385,Data storage,B,False
141600,Data Engineer,1,58,MBO,7.1129998551924505,Data pipelines,B,False
189577,Data Engineer,2,27,WO,8.017083182199512,Data storage,B,False
43693,DevOps Engineer,1,24,HBO,5.454731503816603,ML-Ops,A,False
111047,Data Engineer,6,39,PhD,7.820230743605713,Data pipelines,B,False
38589,DevOps Engineer,7,40,PhD,7.062040514121129,ML-Ops,B,False
121635,Data Scientist,0,23,MBO,7.744539627701981,Generalist,B,False
38839,DevOps Engineer,4,27,HBO,6.649680936121319,ML-Ops,B,False
122591,Staf,0,23,MBO,6.025556969744695,Other,B,False
28744,Data Scientist,11,40,WO,8.225901819017318,Generalist,B,False
175824,Staf,8,31,WO,6.169309784385416,Other,B,False
26933,Data Scientist,7,33,MBO,9.026396340608839,Vision,B,False
11694,DevOps Engineer,13,37,WO,5.816036777852654,ML-Ops,B,False
226134,Staf,8,34,WO,7.6928371679422485,Other,B,False
182696,Data Scientist,6,29,WO,6.482756782213757,Agent-based modelling,B,False
45397,Data Scientist,9,37,HBO,5.985146953376123,Agent-based modelling,B,False
61047,DevOps Engineer,2,25,PhD,6.719961261977371,ML-Ops,A,False
32175,Staf,3,31,WO,6.172045517098902,Other,B,False
60433,Staf,2,33,HBO,4.682393276038293,Other,A,False
184566,Data Engineer,11,43,HBO,7.2596637698011275,Generalist,B,False
223354,Data Engineer,4,27,WO,6.6383699852408,Generalist,B,False
112767,Staf,12,35,WO,7.264416362869511,Other,C,False
36368,Data Scientist,5,28,WO,7.7944717268295305,NLP,B,False
78989,Staf,8,31,WO,7.608113063686612,Other,B,False
220093,DevOps Engineer,1,24,MBO,6.837633918347135,ML-Ops,B,False
102504,Data Engineer,5,32,HBO,7.117509212746682,Data pipelines,B,False
112957,Data Engineer,4,42,PhD,7.715371429120628,Data storage,C,False
92348,Staf,2,27,PhD,6.985006410763623,Other,B,False
25438,Data Scientist,10,41,PhD,7.112214003080778,Structured data,B,False
180230,DevOps Engineer,5,31,HBO,5.482902916287939,ML-Ops,B,False
128130,Data Engineer,0,23,WO,8.860897459538329,Data storage,B,False
38281,Data Scientist,5,33,HBO,6.729766433582096,Generalist,B,False
112112,Staf,3,26,HBO,8.054625452113587,Other,B,False
58341,Staf,5,41,WO,7.52166716428619,Other,B,False
86285,DevOps Engineer,13,43,WO,8.355763648950775,ML-Ops,B,False
87400,DevOps Engineer,11,38,HBO,7.512754547697433,ML-Ops,B,False
100766,Data Scientist,6,38,HBO,8.736308166753759,Generalist,B,False
83371,Data Engineer,1,27,WO,5.904671519225403,Data storage,A,False
203320,Data Scientist,9,37,WO,7.5689443007898145,Agent-based modelling,B,False
105658,Staf,2,25,WO,8.685569711368409,Other,B,False
41812,Staf,2,34,HBO,7.3209326837860305,Other,C,False
233613,Data Scientist,9,32,MBO,6.166696716067486,Generalist,A,False
225510,Data Scientist,6,35,HBO,8.026278280849649,Generalist,B,False
164280,Data Scientist,5,50,PhD,8.16692219317937,Generalist,B,False
48687,Data Scientist,7,38,PhD,7.751061187934508,Generalist,A,False
156644,Data Engineer,6,36,WO,5.5172131911529325,Generalist,B,False
14518,Data Scientist,2,46,PhD,6.20186576406868,Generalist,B,False
227741,Data Engineer,9,52,HBO,6.79058630512468,Generalist,A,False
50931,Data Scientist,8,31,PhD,7.638553299371546,Generalist,B,False
182700,Data Scientist,3,42,PhD,6.799835832663051,NLP,B,False
142874,Data Scientist,8,45,WO,7.2052514030471695,Agent-based modelling,B,False
161958,Data Scientist,1,29,PhD,7.193291420743574,Generalist,B,False
226289,Data Engineer,5,35,MBO,7.450225519811251,Data pipelines,A,False
13919,DevOps Engineer,0,49,MBO,5.989042107489832,ML-Ops,A,False
60357,Data Scientist,1,22,WO,7.750438618969539,NLP,B,False
67647,Data Engineer,4,44,WO,7.448301235319001,Data pipelines,B,False
83201,Data Scientist,2,40,HBO,6.1276365263239025,Generalist,B,False
163085,DevOps Engineer,0,38,PhD,6.780046413039306,ML-Ops,A,False
136969,Data Engineer,6,29,HBO,6.644204400532459,Generalist,A,False
157048,Data Scientist,11,37,WO,8.219437712644273,Generalist,C,False
54143,Data Engineer,4,27,PhD,7.007729028567701,Data pipelines,A,False
90957,DevOps Engineer,9,40,PhD,7.7866276520295905,ML-Ops,B,False
109726,Data Engineer,8,43,PhD,7.758983724855205,Data pipelines,A,False
94081,Staf,8,42,PhD,5.722749213779112,Other,A,False
143893,DevOps Engineer,9,37,HBO,7.145682584945062,ML-Ops,B,False
221072,Data Engineer,13,37,MBO,7.508310208776113,Data storage,B,False
92866,Data Scientist,6,41,WO,7.0607077242358836,Generalist,B,False
30449,Data Scientist,6,29,PhD,6.533313275569806,Vision,B,False
226388,Data Scientist,6,29,MBO,6.59090612288542,Generalist,A,False
213667,Data Scientist,5,29,WO,6.553266452101684,Generalist,B,False
88530,Staf,1,41,WO,7.502433698420668,Other,B,False
239927,Data Scientist,7,30,WO,6.99481705406482,Geo,B,False
37978,Data Engineer,12,39,MBO,8.159396569346843,Data pipelines,B,False
113392,Data Scientist,18,41,HBO,5.211440684271079,Vision,A,False
115093,Data Scientist,9,35,HBO,7.772785029805879,Structured data,A,False
224758,DevOps Engineer,14,50,WO,5.28394367147572,ML-Ops,B,False
81775,Data Engineer,11,44,MBO,6.943525140862918,Generalist,A,False
126720,Staf,2,25,MBO,6.049486888267162,Other,C,False
126223,Data Scientist,3,27,PhD,6.39275840895087,NLP,A,False
239611,Data Scientist,22,53,MBO,6.1058060806554675,NLP,B,False
81217,Data Scientist,2,25,WO,6.905517468571633,Generalist,B,False
115227,DevOps Engineer,4,39,MBO,4.186920019146463,ML-Ops,C,False
64665,DevOps Engineer,4,34,WO,6.2039547604509755,ML-Ops,B,False
43599,Staf,6,34,HBO,6.574966156767981,Other,C,False
80824,Data Scientist,0,33,HBO,5.495131304319022,Structured data,B,False
56449,Staf,10,52,WO,6.9968753466960925,Other,A,False
206307,Data Scientist,10,33,WO,7.7109283825261175,Generalist,B,False
130361,DevOps Engineer,3,26,WO,4.948883538739423,ML-Ops,A,False
70840,Data Engineer,7,30,PhD,5.900323788339525,Data pipelines,A,False
201068,DevOps Engineer,11,35,MBO,8.765712851178128,ML-Ops,B,False
132235,DevOps Engineer,1,29,MBO,6.025162575468728,ML-Ops,B,False
137042,DevOps Engineer,16,47,WO,7.956693183332247,ML-Ops,B,False
227154,Data Scientist,0,30,HBO,6.714534017487846,Generalist,B,False
107550,Data Scientist,0,28,MBO,5.551341777172532,Agent-based modelling,B,False
110316,DevOps Engineer,1,42,HBO,6.433174229228362,ML-Ops,B,False
162541,Data Scientist,6,29,HBO,6.878327724902547,Geo,B,False
83553,DevOps Engineer,10,38,WO,6.813982931939454,ML-Ops,B,False
86676,Data Scientist,1,35,MBO,7.35007970002054,Generalist,B,False
200163,Data Scientist,4,39,PhD,7.663725183656185,Generalist,A,False
97520,Staf,1,31,HBO,7.895511480326046,Other,A,False
137248,Data Engineer,7,38,MBO,7.448644300261713,Data pipelines,B,False
140902,DevOps Engineer,1,35,WO,7.533312688173047,ML-Ops,B,False
129288,Data Scientist,10,33,PhD,7.723373291664479,Vision,A,False
97146,Data Scientist,6,32,HBO,6.2194330905401545,Structured data,A,False
11158,Data Scientist,8,39,PhD,7.887137576813232,Generalist,B,False
38245,Staf,2,39,WO,6.691933320041901,Other,A,False
197947,Staf,8,35,WO,9.080656670447286,Other,B,False
204827,Data Scientist,7,30,PhD,8.619943104386797,Generalist,B,False
62066,DevOps Engineer,2,25,HBO,5.891481393109996,ML-Ops,A,False
238564,DevOps Engineer,7,30,WO,7.811779280744308,ML-Ops,B,False
51019,Data Engineer,14,37,PhD,5.948977987158777,Generalist,B,False
197242,Staf,3,27,MBO,7.620582480219648,Other,B,False
192209,DevOps Engineer,3,36,MBO,6.828845999579398,ML-Ops,A,False
148631,Data Engineer,8,48,PhD,6.911633479405557,Generalist,B,False
185455,Data Scientist,1,24,MBO,7.325464645322374,Structured data,B,False
71881,Staf,5,39,PhD,6.680487839698801,Other,C,False
44263,Data Scientist,3,46,PhD,6.302477513458842,Generalist,C,False
226424,Data Scientist,20,44,HBO,8.059450927204448,Generalist,A,False
57308,DevOps Engineer,13,38,WO,6.107068377954242,ML-Ops,A,False
83538,Data Scientist,6,34,WO,6.195885928473583,Geo,B,False
110367,Data Engineer,4,28,MBO,7.242048888798822,Data storage,A,False
38535,Data Engineer,6,30,MBO,6.253325347141155,Data storage,A,False
89293,Data Engineer,9,32,MBO,7.73873301955763,Generalist,A,False
44752,DevOps Engineer,1,22,WO,6.3982286019915975,ML-Ops,C,False
195195,Staf,2,25,MBO,6.162846214203082,Other,A,False
75617,Data Engineer,0,23,WO,6.978639337156572,Data storage,B,False
115585,Data Engineer,2,25,HBO,7.859003187152155,Data storage,A,False
52695,Staf,3,29,MBO,5.905793388943135,Other,B,False
166927,Data Scientist,7,33,WO,6.5222197773584885,Vision,B,False
122498,Data Scientist,9,35,HBO,8.823604309345775,Generalist,C,False
